population,householdsize,agePct12t29,agePct65up,medFamInc,PctPopUnderPov,MedRentPctHousInc,TotalPctDiv,PctLargHouseFam,pctUrban,PctHousOccup,ViolentCrimesPerPop
13882,2.43,26.28,10.34,40331,3.98,110,12.37,2.1,100.0,97.39,0.0
11992,3.53,29.82,10.03,36204,13.23,323,8.53,17.99,0.0,96.37,0.0
11257,2.64,26.45,12.63,30150,9.23,99,12.21,4.64,0.0,95.18,0.0
27537,2.4,25.44,13.81,39908,8.34,176,11.87,3.06,100.0,94.89,0.0
606900,2.43,29.83,11.53,36256,16.87,301,15.03,8.96,100.0,89.64,4.39
62195,2.91,27.25,6.93,44939,9.12,225,13.12,5.58,100.0,93.16,0.0
49256,2.55,26.81,10.06,35876,9.65,139,8.79,3.19,100.0,96.39,0.0
11590,2.95,21.89,10.76,71939,1.81,325,5.73,3.46,19.48,96.39,0.0
17834,2.69,25.7,10.89,37752,7.73,133,10.54,3.08,100.0,96.96,0.0
12922,2.59,28.26,12.43,28196,16.73,183,11.67,4.53,0.0,88.7,0.0
42892,3.85,30.52,2.57,35230,6.98,137,8.66,20.78,98.86,95.73,0.0
25325,2.63,24.54,14.22,46962,6.42,196,9.58,5.14,100.0,96.34,0.0
10636,2.27,22.64,18.06,44988,9.71,283,13.32,6.52,100.0,91.61,0.0
19952,2.81,22.54,11.82,83747,3.0,284,6.55,3.76,93.79,96.06,0.0
85486,2.41,24.24,14.48,51502,6.16,331,12.55,5.48,100.0,96.08,5.41
23748,2.95,25.55,8.19,44185,4.24,183,7.93,4.97,74.45,97.8,0.0
26623,2.46,24.9,15.94,26067,24.4,175,14.4,4.98,100.0,89.31,0.0
38145,2.57,27.99,11.6,41927,7.18,218,9.96,3.71,100.0,95.5,0.0
15195,2.55,25.71,13.41,33004,10.72,148,10.91,3.25,0.0,93.64,0.0
10883,2.83,19.12,14.11,72280,1.54,266,4.9,3.15,100.0,97.17,0.0
33284,2.35,29.53,14.95,49467,5.64,380,7.28,3.3,100.0,96.22,0.0
10742,2.8,27.85,11.8,45092,8.11,292,10.84,8.47,100.0,94.7,0.0
46209,2.58,47.53,5.54,47262,25.47,237,8.14,2.83,100.0,98.05,0.0
18196,2.84,19.99,11.89,101583,1.91,302,5.78,3.69,100.0,96.18,0.0
13983,2.74,25.87,13.02,17483,34.58,107,12.35,6.72,0.0,88.01,0.0
61945,4.38,35.77,4.57,26439,21.84,188,9.89,32.47,100.0,97.47,0.0
102724,2.36,36.55,9.53,44671,17.54,218,12.65,4.16,100.0,95.01,14.04
11514,2.43,24.87,16.28,25797,21.96,148,14.88,3.93,0.0,90.13,0.0
394017,2.53,30.26,9.99,25173,27.29,266,17.06,7.82,100.0,85.22,5.8
38975,3.04,30.07,2.99,41860,5.23,182,10.35,4.54,99.14,97.34,0.0
29188,3.11,30.53,2.98,43966,6.18,170,9.44,9.42,98.03,88.04,0.0
12454,2.8,27.21,11.3,44246,4.95,76,11.02,4.88,90.14,95.31,0.0
99922,2.58,27.07,15.38,28373,16.78,231,11.75,4.7,100.0,92.88,5.91
10793,2.9,20.02,15.08,43549,4.97,148,8.94,3.71,0.0,95.61,0.0
133179,3.31,31.88,5.84,38135,13.56,228,12.05,14.6,100.0,94.69,10.5
90533,2.87,29.46,4.58,41361,9.69,184,11.72,6.35,98.85,90.06,0.0
26727,2.44,26.67,16.27,37730,7.41,235,9.37,3.99,100.0,95.53,0.0
19959,2.51,23.16,15.26,29946,14.29,152,10.23,3.71,0.0,84.0,0.0
53884,2.46,28.76,13.53,42099,7.55,318,9.14,5.15,100.0,94.42,3.42
98784,2.24,21.32,22.03,33434,10.65,179,13.98,2.71,100.0,81.99,3.57
16029,2.72,43.29,10.42,27439,21.22,168,11.11,4.36,0.0,89.51,0.0
34256,2.44,21.85,15.1,37378,11.06,148,10.32,2.72,0.0,88.09,0.0
24137,2.82,27.12,11.26,43192,5.22,158,9.68,6.01,95.86,96.42,0.0
35976,1.94,10.55,52.77,30002,4.63,675,4.62,2.49,87.73,89.04,0.0
10923,3.2,24.31,7.83,46507,1.82,100,6.38,5.28,100.0,98.58,0.0
117810,2.89,28.58,8.5,51739,3.55,136,7.22,5.05,100.0,96.5,5.62
31092,2.58,21.22,18.76,45392,3.26,150,8.05,3.25,100.0,98.34,0.0
15568,2.9,21.98,9.69,49630,2.54,172,5.64,4.04,100.0,97.27,0.0
107786,2.63,26.88,12.82,31282,14.5,141,15.59,4.87,100.0,96.09,10.95
24730,2.34,22.54,21.77,26818,13.48,133,8.93,3.92,0.0,93.22,0.0
223019,2.48,28.52,13.32,27543,20.48,170,14.13,4.84,100.0,93.31,6.93
61444,2.43,24.3,17.37,41164,8.79,259,8.96,4.31,100.0,95.62,4.73
81245,2.57,26.65,13.46,35830,15.91,323,12.04,6.97,100.0,91.01,3.95
17076,3.0,22.73,11.34,80184,3.26,456,8.81,3.42,78.87,96.21,0.0
93086,2.78,25.74,12.38,50457,3.04,207,8.18,4.47,100.0,97.03,3.47
61815,2.7,28.98,9.83,37026,9.62,225,15.91,7.5,100.0,94.97,0.0
14629,2.65,21.98,18.35,54521,1.81,55,5.6,3.45,100.0,97.96,0.0
21877,3.32,29.1,14.2,19575,35.49,175,8.04,16.52,100.0,74.47,0.0
30987,3.12,30.77,3.28,50301,2.63,262,7.73,6.53,100.0,96.19,0.0
30462,2.8,25.11,11.79,39789,10.85,146,11.45,7.98,100.0,95.95,0.0
17038,2.89,26.94,7.59,54246,3.18,263,8.46,5.28,100.0,95.71,0.0
11492,4.51,38.56,10.33,26250,13.13,139,19.1,3.78,0.0,87.66,0.0
12520,2.51,24.62,15.67,26675,19.6,137,11.68,4.86,0.0,91.85,0.0
28974,2.76,20.23,14.14,76410,2.63,367,6.43,2.93,100.0,96.99,0.0
32315,2.46,24.34,11.66,45683,7.79,114,11.03,4.27,100.0,94.88,0.0
44685,2.69,24.5,9.87,45536,6.83,263,12.89,4.05,100.0,93.35,0.0
59177,3.7,31.31,8.93,36023,11.61,249,10.54,20.77,100.0,98.08,0.0
17392,2.45,25.53,12.44,44990,3.96,214,10.45,2.76,97.42,95.13,0.0
19631,2.72,27.2,8.54,49097,6.2,201,8.08,3.1,86.13,91.85,0.0
19279,2.5,26.91,13.32,34883,7.91,184,12.7,3.97,100.0,95.56,0.0
23799,2.6,30.13,12.54,24202,28.63,186,13.21,7.0,0.0,92.29,0.0
15472,2.76,28.91,9.68,28648,12.77,128,15.72,3.84,100.0,90.98,0.0
64989,2.59,29.89,10.57,53270,5.96,342,9.62,3.6,100.0,95.12,5.56
12481,2.51,24.07,13.08,42556,5.2,249,10.47,2.58,0.0,93.06,0.0
15223,2.25,28.13,8.9,53215,4.25,343,15.0,3.63,100.0,94.2,0.0
30872,2.73,47.14,9.41,26344,31.53,156,8.9,5.42,0.0,92.27,0.0
66270,2.58,43.68,7.1,35444,20.65,151,9.45,4.73,100.0,89.33,0.0
13280,2.57,26.09,13.61,29748,15.75,155,14.24,3.56,0.0,92.36,0.0
89699,2.73,27.4,9.26,28462,19.36,144,13.35,6.67,100.0,86.95,3.47
11472,2.77,25.86,14.58,28458,21.88,150,10.43,7.01,0.0,87.52,0.0
110658,3.01,30.19,7.74,52164,7.99,284,11.63,9.01,100.0,96.77,5.96
22676,2.35,23.61,18.44,21022,27.97,137,14.53,3.94,0.0,89.86,0.0
14698,2.68,27.81,10.0,31872,9.25,148,13.96,4.86,100.0,96.55,4.49
10704,2.61,26.37,13.85,35818,5.22,139,8.24,4.51,0.0,94.49,0.0
36048,2.36,29.11,8.41,50352,5.76,275,16.41,4.15,100.0,96.51,0.0
19800,2.35,24.72,17.34,25419,15.01,122,12.53,3.49,0.0,90.36,0.0
10069,2.39,24.42,14.52,30017,16.46,146,14.98,4.43,0.0,91.04,0.0
10904,2.62,24.63,15.13,37616,12.38,314,12.06,5.34,100.0,95.85,0.0
31954,2.52,32.59,11.38,41126,6.58,263,12.96,3.24,100.0,94.04,0.0
13739,3.13,41.12,12.96,31318,25.0,171,9.05,6.45,0.0,91.35,0.0
13243,2.81,26.41,11.84,38709,11.46,254,10.45,6.15,100.0,93.69,0.0
99581,2.95,30.92,7.48,39941,10.54,198,10.77,10.51,100.0,94.64,0.0
23674,2.44,26.67,12.26,28020,13.19,101,15.71,4.65,100.0,94.43,0.0
57407,2.63,29.49,15.05,45532,6.93,320,6.86,4.85,100.0,96.38,5.08
13088,2.75,26.41,11.77,59336,5.26,195,7.05,3.0,100.0,95.83,0.0
29281,3.2,29.65,10.22,23284,26.93,142,12.56,14.88,0.0,96.11,0.0
18046,2.43,23.12,17.39,29836,15.21,146,8.88,3.16,0.0,91.1,0.0
14265,3.07,31.62,7.28,47349,5.5,369,8.96,4.18,16.62,95.65,0.0
28335,2.6,29.83,7.26,41809,6.08,147,11.19,2.87,100.0,95.54,0.0
12518,2.64,24.13,9.51,46549,2.62,207,9.55,2.62,31.71,87.96,0.0
101409,3.01,28.75,4.73,50349,5.47,252,10.78,7.16,100.0,92.49,0.0
19033,2.9,28.2,6.75,36561,7.08,120,10.88,4.68,100.0,97.46,0.0
21385,2.45,27.55,13.71,23930,20.09,128,15.19,2.9,0.0,94.24,0.0
22097,2.95,31.86,12.21,28992,20.65,129,12.15,6.56,0.0,95.37,0.0
89286,2.52,24.19,16.49,42215,10.78,204,9.3,6.68,100.0,95.97,4.55
11949,2.45,23.62,15.82,25737,18.26,103,11.83,3.61,0.0,89.47,0.0
13899,2.68,26.43,11.75,43652,5.38,158,10.75,4.39,100.0,96.97,0.0
14870,2.67,23.28,12.94,41315,5.37,202,7.76,3.39,100.0,97.7,0.0
10019,2.71,27.4,13.04,23135,26.76,157,14.42,6.93,0.0,96.1,0.0
672971,2.62,28.77,9.76,33548,12.81,175,14.64,4.63,98.8,90.37,3.05
18899,2.63,22.19,13.56,46272,2.61,130,7.73,2.3,86.8,96.56,0.0
11657,2.74,27.12,12.04,33971,7.77,126,11.78,4.43,0.0,96.02,0.0
13683,3.05,23.66,4.41,56985,2.55,196,6.87,3.1,100.0,93.64,0.0
20337,2.97,30.16,10.08,21433,33.01,103,13.82,14.03,98.02,88.88,0.0
92311,3.18,28.49,9.6,45501,7.18,271,10.26,15.28,100.0,96.18,0.0
41194,2.68,30.45,13.47,33357,14.0,241,10.75,5.28,100.0,92.19,0.0
14757,3.24,29.56,10.25,23858,24.12,146,11.22,12.96,0.0,97.02,0.0
22792,2.89,27.4,10.81,61468,2.84,423,7.07,4.54,75.15,95.41,0.0
15280,2.66,24.36,13.94,33676,6.98,100,9.62,2.64,100.0,96.38,0.0
30897,2.88,25.22,11.14,53431,4.42,241,9.32,6.37,100.0,96.64,0.0
30685,2.62,26.79,10.84,34441,12.61,153,12.67,4.03,0.0,94.89,0.0
10428,2.6,25.02,13.67,22974,18.33,99,12.13,4.05,0.0,81.92,0.0
19025,2.88,26.18,14.07,44515,8.35,305,7.78,6.57,100.0,96.92,0.0
10809,2.82,25.45,14.65,20853,32.97,120,8.86,9.85,0.0,88.22,0.0
21283,2.8,32.09,10.28,32284,17.47,134,12.64,7.2,0.0,88.96,0.0
10701,2.54,26.88,15.18,29790,10.77,154,12.52,4.16,100.0,94.79,0.0
17215,2.52,23.11,16.04,30449,12.36,110,11.04,3.14,0.0,95.0,0.0
35406,3.19,26.82,6.26,63019,1.55,350,4.66,6.18,98.05,96.68,0.0
12818,2.96,32.03,7.27,10447,58.0,130,18.77,14.51,100.0,90.46,0.0
13220,2.7,26.93,12.62,27324,20.37,155,12.12,5.12,0.0,89.76,0.0
33694,2.56,28.1,12.18,26785,22.12,144,15.01,4.75,100.0,93.81,0.0
63126,2.53,24.15,12.11,51019,6.84,337,12.96,4.27,100.0,91.78,0.0
61842,2.59,24.69,13.09,41661,7.73,224,13.52,5.33,100.0,95.96,0.0
21761,2.49,29.54,11.84,30812,14.76,156,15.73,4.49,0.0,91.4,0.0
35573,2.67,28.01,11.98,30957,17.55,129,13.15,4.71,100.0,94.83,0.0
25968,2.35,26.81,12.87,31618,13.02,127,15.85,2.3,0.0,92.9,0.0
37391,2.49,27.53,13.99,37152,11.88,240,12.71,3.59,100.0,91.17,0.0
53672,3.18,27.27,4.08,63114,3.48,253,8.58,7.54,100.0,95.68,0.0
10903,3.05,27.36,5.4,34759,9.22,141,12.58,9.85,0.0,81.12,0.0
228537,2.77,30.31,10.02,32785,18.88,276,11.36,10.91,100.0,90.8,5.34
25178,2.52,23.45,15.77,35000,9.54,107,11.41,3.23,0.0,93.83,0.0
19208,2.49,24.42,16.87,32442,13.87,160,12.11,2.17,100.0,93.21,0.0
22242,2.41,24.49,19.22,47931,9.98,255,11.78,2.88,100.0,91.74,0.0
27610,2.76,30.87,8.88,27245,18.78,144,14.82,7.11,0.0,87.1,0.0
49676,2.52,25.65,14.9,34040,9.31,133,9.31,4.17,100.0,95.7,0.0
84298,2.65,26.95,11.63,31846,15.86,130,12.6,5.87,100.0,95.81,5.94
156983,2.72,30.02,12.22,30824,20.11,286,12.76,6.87,100.0,94.21,0.44
66462,2.55,25.05,13.0,31575,14.31,161,15.71,4.41,100.0,95.84,0.0
46109,2.54,25.97,14.32,29872,19.16,139,14.19,4.71,100.0,87.62,0.0
12197,2.94,23.22,9.2,61870,1.28,270,6.39,4.91,97.38,95.07,0.0
15571,2.51,25.06,14.53,30041,11.72,133,9.93,3.07,0.0,92.03,0.0
14510,3.19,28.02,10.93,62804,2.22,645,7.99,4.73,92.12,93.68,0.0
14637,2.78,26.11,9.7,52509,4.5,219,8.85,5.3,81.15,96.07,0.0
20121,2.5,27.84,12.62,16495,42.36,96,22.23,12.03,100.0,87.68,4.95
53223,2.66,24.02,13.63,48052,2.2,155,8.22,4.89,100.0,97.47,0.0
13603,2.75,29.85,8.29,28312,12.68,129,12.97,3.16,0.0,94.77,0.0
149377,2.25,23.03,15.54,34010,17.11,180,16.74,6.13,100.0,81.75,10.55
10283,2.84,47.45,9.94,34561,21.03,129,7.72,3.72,0.0,92.3,0.0
11818,2.77,17.83,13.38,60514,2.26,382,7.65,3.34,100.0,96.78,0.0
19536,2.54,27.97,11.58,43891,11.61,258,11.74,6.65,100.0,91.39,0.0
19772,2.76,33.84,4.93,26880,13.18,122,11.26,4.23,0.0,86.79,0.0
12635,2.82,20.61,13.98,55731,3.5,354,5.49,3.5,50.04,96.61,0.0
10555,2.76,26.76,8.31,36563,11.42,132,10.16,3.73,97.66,93.15,0.0
27195,2.77,28.27,6.33,38734,5.34,213,13.08,5.99,100.0,94.13,0.0
28695,2.53,29.59,8.6,35771,9.29,146,15.5,4.73,100.0,95.45,0.0
21564,3.02,27.24,6.59,44221,4.1,155,8.06,5.71,100.0,97.91,0.0
128713,2.9,27.09,3.22,59509,3.34,218,8.86,3.96,100.0,93.63,2.35
40052,2.33,28.69,8.42,44649,5.67,208,15.07,2.84,100.0,95.29,0.0
37684,2.46,23.68,14.37,44436,5.58,103,8.6,2.88,98.26,96.74,0.0
10404,2.52,25.05,12.4,39358,14.79,168,14.39,9.53,100.0,95.01,0.0
26478,2.67,27.98,14.51,28976,19.34,146,12.69,5.49,0.0,93.08,0.0
53170,2.62,26.85,11.17,55619,3.26,124,6.98,4.84,100.0,96.81,0.0
17406,3.15,31.69,5.22,29883,13.67,137,15.55,8.8,100.0,88.4,0.0
36365,2.33,22.35,18.11,30279,18.12,161,12.94,2.5,100.0,93.35,0.0
27817,2.83,23.81,12.39,55400,2.43,242,8.93,4.38,87.84,96.14,0.0
21531,2.85,25.83,7.73,55524,3.63,245,8.53,5.38,0.0,85.13,0.0
32387,2.67,28.98,11.48,28364,16.27,180,17.1,6.61,100.0,87.6,10.7
20183,2.97,28.64,8.99,29920,21.54,132,12.28,9.8,0.0,91.7,0.0
52303,2.89,23.03,15.55,53295,4.37,297,9.99,8.63,100.0,96.68,0.0
40079,2.58,48.68,7.35,28279,32.03,216,10.82,4.84,100.0,95.17,0.0
21211,3.15,25.13,5.24,52606,2.93,282,6.42,5.45,0.0,78.53,0.0
48997,2.6,26.53,11.9,29489,18.09,173,12.89,5.35,100.0,93.55,3.54
11305,2.83,25.7,13.68,19341,32.89,139,11.15,7.76,0.0,89.36,0.0
29764,2.47,26.24,13.32,28544,15.4,131,14.45,5.55,0.0,89.89,0.0
53008,2.34,28.54,16.71,29169,19.98,135,12.76,4.07,100.0,91.84,4.41
23622,2.33,21.59,18.06,29304,18.06,153,12.63,2.13,100.0,91.9,0.0
21976,3.07,25.46,10.27,55726,2.61,503,6.27,6.38,100.0,97.94,0.0
52267,2.56,28.65,10.49,30909,11.25,119,14.9,4.14,100.0,89.25,8.79
25312,2.6,26.81,12.78,24575,22.21,197,14.99,5.45,100.0,90.12,0.0
23644,2.45,21.79,18.97,31891,9.99,220,8.02,2.09,100.0,96.88,0.0
28134,2.24,22.46,21.24,20277,26.94,107,11.54,3.94,100.0,85.47,0.0
14256,2.5,24.08,16.89,25282,21.68,162,12.01,4.34,0.0,88.71,0.0
17710,2.41,22.59,16.17,30585,13.89,157,14.17,3.69,0.0,93.96,0.0
164730,2.84,27.02,9.41,35884,12.98,188,13.72,7.88,100.0,95.2,7.37
15535,2.35,22.38,18.63,30582,10.67,85,13.24,2.54,100.0,96.34,0.0
10988,2.65,20.52,21.11,32101,9.05,148,7.27,3.19,98.21,94.56,0.0
59070,2.45,28.27,12.15,25559,24.24,188,16.29,5.77,98.68,78.18,4.29
34081,2.45,25.6,11.76,38265,9.98,132,12.89,3.19,96.9,95.19,0.0
28061,2.79,19.3,12.1,95602,1.44,457,6.59,3.32,100.0,97.43,0.0
16960,2.57,24.58,12.85,41298,3.72,199,9.87,4.39,100.0,98.25,0.0
11005,2.3,23.37,19.66,43414,6.64,228,10.72,3.57,100.0,65.92,0.0
71479,3.16,29.21,6.27,43574,6.09,230,10.72,5.45,100.0,95.63,0.0
47198,3.02,54.33,5.91,36478,24.12,170,4.76,2.53,0.0,97.23,0.0
10129,2.29,31.21,11.88,24212,17.24,98,18.25,5.88,100.0,88.7,0.0
19848,2.76,20.95,8.97,61409,2.97,323,8.46,3.45,8.87,92.48,0.0
25549,2.75,24.82,13.93,48669,3.93,410,7.62,5.06,100.0,97.46,0.0
111183,2.09,30.47,9.02,50812,7.09,255,14.47,4.71,100.0,91.46,10.12
11163,2.52,26.78,13.11,32478,9.3,155,11.27,3.46,100.0,93.94,0.0
16202,2.55,30.19,6.73,44626,6.14,184,12.8,3.67,0.0,90.68,5.03
23260,3.08,26.12,2.87,49768,2.53,270,7.67,4.15,100.0,92.74,0.0
27099,2.56,23.42,15.85,51252,5.04,223,7.44,4.41,100.0,96.3,0.0
11820,2.55,28.15,11.0,28750,20.43,125,17.28,4.48,100.0,95.18,0.0
12652,3.84,31.81,10.63,17999,38.96,129,8.68,24.21,100.0,77.62,0.0
121697,2.3,21.42,19.95,33995,11.01,223,13.22,4.61,100.0,83.57,14.39
369879,2.41,28.47,16.14,27484,21.42,200,11.66,4.68,100.0,90.2,8.62
25651,2.45,20.19,20.09,53111,2.7,370,6.95,2.53,100.0,97.03,0.0
18624,2.66,28.45,9.61,37541,8.91,110,12.31,4.42,100.0,95.32,0.0
14451,2.35,20.47,20.45,42345,6.66,274,7.82,2.38,100.0,97.04,0.0
71742,2.47,23.01,18.96,48033,4.7,287,7.93,3.93,100.0,96.81,9.86
45608,2.87,26.39,10.71,45212,5.75,312,9.47,4.98,0.0,80.76,0.0
87758,2.6,38.17,6.78,37491,16.95,150,9.49,3.36,100.0,95.28,0.0
18045,2.56,22.99,16.26,42905,4.8,257,7.38,2.89,80.85,96.66,0.0
51638,3.77,31.91,8.05,30905,20.02,232,8.81,23.14,100.0,96.94,0.0
16234,2.37,30.06,12.62,32188,17.35,194,14.49,2.42,0.0,95.13,0.0
10084,2.75,23.45,14.67,49597,11.12,297,10.06,7.22,100.0,93.59,0.0
26326,2.18,27.81,11.58,32611,10.36,136,18.04,3.61,100.0,87.19,0.0
17753,2.44,26.25,14.72,23860,19.72,103,14.85,3.35,0.0,93.12,0.0
21700,2.94,29.12,11.21,24965,22.58,138,9.99,10.32,0.0,90.53,0.0
15743,2.55,25.3,13.36,35658,8.24,193,13.3,4.39,0.0,75.31,0.0
22095,2.98,29.14,7.31,54628,2.4,311,6.7,4.69,78.31,96.28,0.0
21080,2.14,24.32,14.53,28158,17.28,137,15.18,4.14,100.0,86.57,0.0
12069,3.2,27.75,9.72,22833,26.74,156,9.11,13.17,0.0,85.18,0.0
53540,2.5,25.38,12.76,31115,18.26,140,15.85,4.3,99.61,92.28,12.73
21435,3.48,34.68,5.21,28678,17.51,168,10.29,12.54,100.0,94.66,0.0
72411,2.25,21.07,22.29,35559,16.05,221,14.29,6.25,100.0,75.28,12.6
11622,2.93,24.37,8.14,43575,2.69,179,6.32,4.23,27.91,97.38,0.0
16392,3.08,23.77,6.55,63047,1.12,501,5.82,4.91,50.52,96.13,0.0
15745,2.46,26.17,9.09,31856,10.28,105,18.43,3.86,100.0,94.37,0.0
19220,2.76,30.41,8.27,34986,14.01,119,13.03,6.17,0.0,87.14,0.0
69961,2.44,28.51,11.42,33493,12.04,176,17.24,4.28,100.0,93.13,8.05
53310,2.41,28.05,7.87,41483,6.45,176,13.57,3.25,100.0,91.77,0.0
11199,2.53,29.09,13.26,32964,15.05,167,12.2,2.57,0.0,95.58,0.0
14732,2.99,27.21,6.64,42446,5.65,200,8.39,3.78,100.0,95.66,0.0
11677,2.65,27.84,13.27,29955,10.84,131,13.2,3.54,0.0,95.74,0.0
10539,2.68,24.41,12.63,54145,2.07,285,8.65,4.46,100.0,97.12,0.0
157615,2.58,26.6,10.85,30144,16.77,144,13.63,5.22,100.0,89.13,16.0
18867,2.37,21.82,19.52,37949,6.09,180,9.26,3.13,100.0,96.53,0.0
40213,2.99,33.07,6.01,30750,15.59,169,14.0,11.45,100.0,91.19,0.0
43063,2.97,24.19,9.11,51081,3.52,208,7.81,5.61,100.0,96.91,0.0
11290,2.56,24.93,9.67,44717,7.06,155,10.84,3.21,0.0,90.5,0.0
25905,2.91,28.26,5.96,45607,4.31,132,9.34,4.42,92.6,92.93,0.0
25083,2.93,21.21,7.84,75732,1.8,206,5.72,3.97,94.13,96.51,0.0
143050,3.21,30.28,7.99,41930,10.42,270,11.61,13.64,100.0,96.86,3.57
32509,2.88,24.76,9.09,67323,1.62,331,6.03,4.16,98.37,96.04,0.0
22580,4.01,33.45,6.82,32070,17.68,249,9.28,27.91,100.0,97.22,0.0
28703,2.92,36.41,11.79,71883,5.31,221,5.65,4.07,100.0,92.92,0.0
25945,2.46,25.71,13.36,28359,17.04,124,13.76,2.89,100.0,92.89,0.0
23304,2.62,28.82,15.25,26238,19.29,129,12.58,4.28,0.0,93.01,0.0
29151,2.8,23.24,9.68,70757,2.93,437,6.24,4.3,82.86,95.62,0.0
210943,3.07,28.46,9.43,30315,21.37,176,13.36,14.25,100.0,94.86,7.85
13020,2.88,27.62,8.96,40564,3.82,200,10.87,3.44,0.0,86.94,0.0
25084,2.54,28.17,10.81,33934,10.66,126,14.59,5.41,100.0,96.58,0.0
12133,2.48,27.59,13.06,34865,5.78,133,10.17,2.64,0.0,96.97,0.0
10066,2.96,37.39,10.88,26087,25.36,142,10.75,4.75,0.0,92.97,0.0
17779,2.62,24.17,12.38,45938,2.98,104,10.75,3.55,100.0,95.37,0.0
26455,2.3,21.17,23.98,29473,13.27,177,12.43,3.1,0.0,85.71,0.0
22762,3.65,30.39,9.67,21787,23.66,153,8.26,21.46,0.0,96.2,0.0
16901,2.54,26.18,13.57,33243,14.4,156,10.3,4.04,0.0,91.62,0.0
19513,2.76,27.38,7.57,44192,2.19,171,8.1,4.51,100.0,97.49,0.0
21101,2.32,25.31,15.71,30970,7.62,108,13.32,2.05,100.0,94.58,0.0
100850,2.81,23.17,11.69,53523,2.59,233,6.69,3.95,100.0,98.02,8.84
27025,2.43,25.8,13.38,28542,18.66,167,16.77,5.13,0.0,94.53,0.0
108635,2.77,28.88,11.32,37558,11.21,183,13.12,8.85,100.0,93.4,0.0
12123,2.01,17.47,26.74,43898,5.24,254,13.3,1.31,100.0,72.84,0.0
14378,2.51,21.03,17.98,40504,8.35,232,11.26,3.99,0.0,94.47,0.0
14116,2.16,23.8,15.0,49429,6.31,206,10.48,2.95,100.0,97.6,0.0
12778,3.05,29.13,6.28,34788,7.7,166,11.24,6.58,100.0,94.46,0.0
25098,1.88,17.67,30.19,51381,4.83,403,10.98,1.56,100.0,92.8,0.0
44350,2.82,31.07,12.24,28821,12.06,146,10.18,4.54,97.26,94.56,0.0
18296,2.33,21.56,19.46,27945,21.38,153,13.02,3.52,0.0,88.01,0.0
266406,3.04,31.95,7.52,43133,10.64,200,12.4,12.0,100.0,94.0,0.0
83816,2.7,22.61,12.67,69707,4.1,448,7.39,4.4,100.0,95.83,0.0
22776,2.8,25.0,6.54,50699,3.43,146,8.71,3.84,0.0,90.82,0.0
47669,3.67,34.48,5.76,30540,17.6,210,11.91,24.16,100.0,94.66,0.0
20210,2.33,26.02,19.78,26550,21.89,129,10.83,2.75,0.0,87.14,0.0
14745,3.07,28.56,10.25,24326,27.89,148,9.52,11.22,0.0,88.82,0.0
46070,2.32,18.37,17.95,64127,3.21,259,7.89,2.15,100.0,94.65,0.0
19380,2.62,28.55,9.4,43531,5.25,107,10.44,4.1,99.63,96.98,0.0
20125,2.52,26.25,14.78,35430,10.98,250,11.66,2.92,0.0,92.2,0.0
19926,2.69,26.8,6.82,48613,3.43,96,8.8,3.77,100.0,96.27,0.0
14979,2.79,28.26,10.78,24270,18.58,127,13.01,4.49,100.0,93.11,0.0
20612,2.66,27.14,12.16,29073,14.18,115,11.62,5.04,0.0,96.5,0.0
22477,2.88,28.46,5.05,42226,7.23,173,10.02,3.95,100.0,95.75,0.0
10063,2.77,25.42,7.53,52200,3.16,342,8.2,3.89,0.0,93.32,0.0
41100,2.46,25.28,11.96,55026,6.99,299,12.51,4.05,100.0,89.19,0.0
38091,2.41,29.41,13.69,40777,11.7,294,10.7,3.89,100.0,92.1,0.0
126481,2.45,26.6,9.4,40231,7.6,159,14.97,3.22,100.0,92.78,3.14
358548,2.75,24.63,14.8,19725,31.17,183,16.93,11.24,100.0,90.11,5.41
26716,3.15,22.53,12.07,63078,2.61,439,3.64,5.58,88.24,94.03,0.0
14985,2.56,34.42,10.13,44361,13.03,266,8.27,3.25,0.0,71.2,0.0
16127,2.72,29.33,11.25,27851,16.69,150,13.03,7.36,0.0,93.51,0.0
18170,2.73,27.95,9.38,32298,22.2,144,12.21,6.88,0.0,81.19,0.0
16192,2.61,25.01,10.2,37881,6.69,110,10.59,3.23,100.0,95.6,0.0
11038,2.71,27.4,13.97,29013,18.19,235,12.89,8.45,100.0,92.87,0.0
15648,2.45,36.13,3.55,42970,5.34,100,10.94,2.37,96.54,95.72,0.0
11997,2.92,25.13,10.2,44638,6.69,156,11.61,4.26,91.19,96.34,0.0
384736,2.5,27.85,10.14,33746,13.98,163,14.37,4.5,100.0,92.18,7.51
22965,2.4,21.81,13.82,51654,4.51,268,11.7,2.24,100.0,78.52,0.0
25355,2.71,27.09,11.67,45276,4.45,292,8.98,4.07,0.0,95.35,0.0
15197,2.5,45.34,8.78,28549,28.12,201,10.29,3.46,0.0,96.37,0.0
53762,3.42,28.93,6.35,49834,6.51,269,9.45,13.51,100.0,96.57,0.0
22122,2.68,28.78,10.78,31869,20.77,188,12.78,5.12,97.56,92.09,0.0
42762,2.54,33.76,10.8,44339,7.02,315,10.83,3.04,100.0,92.92,0.0
16366,2.96,18.83,3.98,75035,1.04,258,6.28,2.84,100.0,93.31,0.0
48478,2.64,28.31,8.18,58531,2.13,118,8.44,4.31,100.0,96.88,0.0
41659,2.79,21.14,11.17,87525,3.16,96,7.15,3.88,100.0,96.61,0.0
